{'device_time_stamp': 7905198993, 'system_time_stamp': 1008711692683, 'left_gaze_point_on_display_area': (0.08977605402469635, 0.9009480476379395), 'left_gaze_point_in_user_coordinate_system': (-227.67428588867188, 51.95457077026367, 8.268078804016113), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.4005279541015625, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (60.81793212890625, -25.755887985229492, 664.3414306640625), 'left_gaze_origin_in_trackbox_coordinate_system': (0.378883421421051, 0.548032283782959, 0.48737475275993347), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.339549720287323, 0.9825940728187561), 'right_gaze_point_in_user_coordinate_system': (-89.0499038696289, 23.567352294921875, -2.0639708042144775), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4349365234375, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (123.08674621582031, -32.51491928100586, 649.9678344726562), 'right_gaze_origin_in_trackbox_coordinate_system': (0.24683000147342682, 0.5622310042381287, 0.47541505098342896), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905207326, 'system_time_stamp': 1008711701016, 'left_gaze_point_on_display_area': (0.16160158812999725, 0.8985204696655273), 'left_gaze_point_in_user_coordinate_system': (-187.8111114501953, 52.798614501953125, 8.575323104858398), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.4035186767578125, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (60.952186584472656, -25.780704498291016, 664.4158935546875), 'left_gaze_origin_in_trackbox_coordinate_system': (0.37862205505371094, 0.5480783581733704, 0.48756343126296997), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.41807466745376587, 0.9827544689178467), 'right_gaze_point_in_user_coordinate_system': (-45.468536376953125, 23.511606216430664, -2.0842514038085938), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4431304931640625, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (123.20099639892578, -32.563377380371094, 650.2176513671875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.24667368829250336, 0.5623142719268799, 0.47599780559539795), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905215659, 'system_time_stamp': 1008711709350, 'left_gaze_point_on_display_area': (0.2540750503540039, 0.9081083536148071), 'left_gaze_point_in_user_coordinate_system': (-136.48834228515625, 49.46504211425781, 7.362001895904541), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.321319580078125, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (61.029823303222656, -25.790882110595703, 664.7601928710938), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3785187005996704, 0.5480827689170837, 0.48832449316978455), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.4724802076816559, 0.9660802483558655), 'right_gaze_point_in_user_coordinate_system': (-15.273465156555176, 29.30900764465332, 0.025803636759519577), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.43060302734375, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (123.29627990722656, -32.59742736816406, 650.6942138671875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.24663332104682922, 0.5623521208763123, 0.477056086063385), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905223993, 'system_time_stamp': 1008711717684, 'left_gaze_point_on_display_area': (0.27167895436286926, 0.9058564901351929), 'left_gaze_point_in_user_coordinate_system': (-126.71817016601562, 50.24795913696289, 7.646955966949463), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3054351806640625, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (60.98100280761719, -25.794384002685547, 665.04248046875), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3786624073982239, 0.5480776429176331, 0.48892611265182495), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48592621088027954, 0.9645947217941284), 'right_gaze_point_in_user_coordinate_system': (-7.810946464538574, 29.825450897216797, 0.21381838619709015), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.422760009765625, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (123.18611907958984, -32.613037109375, 650.9553833007812), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2469514012336731, 0.5623680353164673, 0.4775707721710205), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905232326, 'system_time_stamp': 1008711726017, 'left_gaze_point_on_display_area': (0.2719302773475647, 0.8915066719055176), 'left_gaze_point_in_user_coordinate_system': (-126.57869720458984, 55.23716735839844, 9.462933540344238), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3663330078125, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (60.776241302490234, -25.79853057861328, 665.5286865234375), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3791547119617462, 0.5480660796165466, 0.48993849754333496), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.4728912115097046, 0.9581429958343506), 'right_gaze_point_in_user_coordinate_system': (-15.045369148254395, 32.06867218017578, 1.0303082466125488), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4496917724609375, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (122.98566436767578, -32.614234924316406, 651.3779296875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.24751228094100952, 0.5623436570167542, 0.4783932864665985), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905240659, 'system_time_stamp': 1008711734350, 'left_gaze_point_on_display_area': (0.2795850932598114, 0.9015887975692749), 'left_gaze_point_in_user_coordinate_system': (-122.33025360107422, 51.731781005859375, 8.18703842163086), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3588714599609375, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (60.48158645629883, -25.79144287109375, 665.5469970703125), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3797556161880493, 0.5480536222457886, 0.48992031812667847), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48183536529541016, 0.9575430154800415), 'right_gaze_point_in_user_coordinate_system': (-10.081366539001465, 32.27727127075195, 1.106181263923645), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.45025634765625, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (122.7838134765625, -32.60793685913086, 651.8877563476562), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2481045126914978, 0.5622977614402771, 0.47940129041671753), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905248994, 'system_time_stamp': 1008711742686, 'left_gaze_point_on_display_area': (0.28329673409461975, 0.8927361369132996), 'left_gaze_point_in_user_coordinate_system': (-120.27027893066406, 54.809688568115234, 9.307356834411621), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3655853271484375, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (60.2105598449707, -25.79338264465332, 665.510986328125), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38029998540878296, 0.548061728477478, 0.489789754152298), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48990774154663086, 0.9548361897468567), 'right_gaze_point_in_user_coordinate_system': (-5.601179599761963, 33.2183952331543, 1.4487028121948242), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4416351318359375, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (122.55747985839844, -32.604251861572266, 652.1326904296875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.24865928292274475, 0.5622754693031311, 0.47983425855636597), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905257327, 'system_time_stamp': 1008711751019, 'left_gaze_point_on_display_area': (0.28773683309555054, 0.8869516253471375), 'left_gaze_point_in_user_coordinate_system': (-117.80606842041016, 56.820953369140625, 10.039346694946289), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3704071044921875, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (59.986488342285156, -25.80108642578125, 665.90087890625), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3808150589466095, 0.5480619668960571, 0.49059078097343445), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48279160261154175, 0.9613541960716248), 'right_gaze_point_in_user_coordinate_system': (-9.550657272338867, 30.952150344848633, 0.6238975524902344), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4499053955078125, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (122.31947326660156, -32.582374572753906, 652.2706298828125), 'right_gaze_origin_in_trackbox_coordinate_system': (0.24920280277729034, 0.5622227787971497, 0.48003289103507996), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905265660, 'system_time_stamp': 1008711759352, 'left_gaze_point_on_display_area': (0.29187169671058655, 0.8903530836105347), 'left_gaze_point_in_user_coordinate_system': (-115.51119232177734, 55.638275146484375, 9.608909606933594), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3714141845703125, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (59.77796173095703, -25.81142807006836, 666.5492553710938), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3813380002975464, 0.5480558276176453, 0.4919547736644745), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48143529891967773, 0.9666569232940674), 'right_gaze_point_in_user_coordinate_system': (-10.3034029006958, 29.108505249023438, -0.047175951302051544), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4547119140625, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (122.15472412109375, -32.57713317871094, 652.9578857421875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.24977414309978485, 0.5621669292449951, 0.48143550753593445), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905273994, 'system_time_stamp': 1008711767687, 'left_gaze_point_on_display_area': (0.2845472991466522, 0.8956025838851929), 'left_gaze_point_in_user_coordinate_system': (-119.57624053955078, 53.81306457519531, 8.944611549377441), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3509979248046875, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (59.53557586669922, -25.808887481689453, 666.76904296875), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38186296820640564, 0.5480430722236633, 0.49238401651382446), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48300138115882874, 0.9785661697387695), 'right_gaze_point_in_user_coordinate_system': (-9.434234619140625, 24.967805862426758, -1.5542073249816895), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4436187744140625, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (121.90933227539062, -32.56328582763672, 653.1251220703125), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2503417730331421, 0.562129020690918, 0.48169490694999695), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905282327, 'system_time_stamp': 1008711776020, 'left_gaze_point_on_display_area': (0.2759336531162262, 0.893343985080719), 'left_gaze_point_in_user_coordinate_system': (-124.3568115234375, 54.598411560058594, 9.230403900146484), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.367706298828125, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (59.253807067871094, -25.8038330078125, 666.784423828125), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38243621587753296, 0.5480347275733948, 0.49236318469047546), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48091474175453186, 0.9873053431510925), 'right_gaze_point_in_user_coordinate_system': (-10.592312812805176, 21.929309844970703, -2.6601288318634033), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.460693359375, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (121.66803741455078, -32.561309814453125, 653.500732421875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2509688436985016, 0.5621017217636108, 0.4824022352695465), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905290660, 'system_time_stamp': 1008711784352, 'left_gaze_point_on_display_area': (0.2952112555503845, 0.8961523175239563), 'left_gaze_point_in_user_coordinate_system': (-113.65775299072266, 53.621971130371094, 8.874980926513672), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.389556884765625, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (58.973297119140625, -25.819435119628906, 667.16015625), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38306140899658203, 0.548052191734314, 0.49312424659729004), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.479677677154541, 0.9796092510223389), 'right_gaze_point_in_user_coordinate_system': (-11.278881072998047, 24.60514259338379, -1.6862475872039795), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.437164306640625, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (121.4295654296875, -32.5748176574707, 653.826904296875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.25157302618026733, 0.5621101260185242, 0.4830063581466675), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905298994, 'system_time_stamp': 1008711792686, 'left_gaze_point_on_display_area': (0.2789856195449829, 0.8917455077171326), 'left_gaze_point_in_user_coordinate_system': (-122.66297149658203, 55.154170989990234, 9.432713508605957), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3892669677734375, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (58.72450256347656, -25.838220596313477, 667.4424438476562), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3836076557636261, 0.5480800867080688, 0.4936893582344055), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.47964680194854736, 0.9779416918754578), 'right_gaze_point_in_user_coordinate_system': (-11.296027183532715, 25.184934616088867, -1.4751917123794556), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4697723388671875, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (121.18693542480469, -32.59028625488281, 654.24072265625), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2522139251232147, 0.5621166229248047, 0.48379674553871155), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905307327, 'system_time_stamp': 1008711801020, 'left_gaze_point_on_display_area': (0.28336554765701294, 0.9065412878990173), 'left_gaze_point_in_user_coordinate_system': (-120.23210906982422, 50.00990295410156, 7.560303211212158), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.396820068359375, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (58.444854736328125, -25.868282318115234, 667.8436279296875), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38423365354537964, 0.5481257438659668, 0.49450695514678955), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.47909700870513916, 0.9675980806350708), 'right_gaze_point_in_user_coordinate_system': (-11.6011381149292, 28.781251907348633, -0.16627123951911926), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4689483642578125, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (120.89495849609375, -32.65263748168945, 654.429931640625), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2528834342956543, 0.5622361302375793, 0.48409131169319153), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905315660, 'system_time_stamp': 1008711809353, 'left_gaze_point_on_display_area': (0.28047722578048706, 0.8985081315040588), 'left_gaze_point_in_user_coordinate_system': (-121.83513641357422, 52.802879333496094, 8.576930046081543), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3708648681640625, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (58.145774841308594, -25.99776840209961, 668.1102294921875), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3848772346973419, 0.5483794808387756, 0.49503466486930847), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48818308115005493, 0.9704336524009705), 'right_gaze_point_in_user_coordinate_system': (-6.558387279510498, 27.79535484313965, -0.5251221060752869), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4695892333984375, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (120.64424896240234, -32.739383697509766, 654.9235229492188), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2535650432109833, 0.5623852610588074, 0.485054612159729), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905323994, 'system_time_stamp': 1008711817687, 'left_gaze_point_on_display_area': (0.27763456106185913, 0.8942393660545349), 'left_gaze_point_in_user_coordinate_system': (-123.4128189086914, 54.287078857421875, 9.117120742797852), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3749847412109375, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (57.865013122558594, -26.078073501586914, 668.4229736328125), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38549068570137024, 0.5485310554504395, 0.495663583278656), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.4742005467414856, 0.9854267239570618), 'right_gaze_point_in_user_coordinate_system': (-14.318682670593262, 22.582487106323242, -2.422441244125366), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4619140625, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (120.33978271484375, -32.80131912231445, 655.089599609375), 'right_gaze_origin_in_trackbox_coordinate_system': (0.25425204634666443, 0.5625054240226746, 0.48529571294784546), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905332327, 'system_time_stamp': 1008711826020, 'left_gaze_point_on_display_area': (0.28784188628196716, 0.9016952514648438), 'left_gaze_point_in_user_coordinate_system': (-117.74773406982422, 51.69479751586914, 8.17359733581543), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.4091949462890625, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (57.52370071411133, -26.188631057739258, 668.5595703125), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38619959354400635, 0.5487523674964905, 0.49590176343917847), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48220768570899963, 0.9608500003814697), 'right_gaze_point_in_user_coordinate_system': (-9.874706268310547, 31.127473831176758, 0.6876532435417175), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.486114501953125, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (120.06924438476562, -32.914581298828125, 655.5579833984375), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2549648880958557, 0.5627110600471497, 0.486200213432312), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905340660, 'system_time_stamp': 1008711834354, 'left_gaze_point_on_display_area': (0.2850898504257202, 0.8972868919372559), 'left_gaze_point_in_user_coordinate_system': (-119.27510833740234, 53.22748947143555, 8.73145866394043), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.375885009765625, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (57.231224060058594, -26.305545806884766, 668.9364013671875), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38684484362602234, 0.5489749908447266, 0.49666985869407654), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.47416311502456665, 0.9679244756698608), 'right_gaze_point_in_user_coordinate_system': (-14.339456558227539, 28.66779327392578, -0.20755024254322052), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.479248046875, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (119.78829956054688, -32.994991302490234, 655.913330078125), 'right_gaze_origin_in_trackbox_coordinate_system': (0.25566256046295166, 0.562856137752533, 0.48685699701309204), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905348994, 'system_time_stamp': 1008711842688, 'left_gaze_point_on_display_area': (0.28041547536849976, 0.9011042714118958), 'left_gaze_point_in_user_coordinate_system': (-121.86940002441406, 51.90026092529297, 8.248308181762695), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3886871337890625, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (56.890899658203125, -26.40612030029297, 668.9849853515625), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3875383138656616, 0.5491799116134644, 0.4967179000377655), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.479481041431427, 0.9902495741844177), 'right_gaze_point_in_user_coordinate_system': (-11.388026237487793, 20.905651092529297, -3.0327863693237305), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.46722412109375, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (119.42668151855469, -33.06840515136719, 655.8465576171875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2563922703266144, 0.5630162358283997, 0.486579954624176), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905357327, 'system_time_stamp': 1008711851021, 'left_gaze_point_on_display_area': (0.2848609387874603, 0.9027674794197083), 'left_gaze_point_in_user_coordinate_system': (-119.40216827392578, 51.32194900512695, 8.037911415100098), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3821258544921875, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (56.58550262451172, -26.5390682220459, 669.3010864257812), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3881995677947998, 0.5494376420974731, 0.49735385179519653), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.479839026927948, 0.9826454520225525), 'right_gaze_point_in_user_coordinate_system': (-11.189335823059082, 23.549489974975586, -2.070493221282959), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4624786376953125, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (119.18042755126953, -33.18705368041992, 656.443359375), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2570934295654297, 0.5632234215736389, 0.4877700209617615), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905365660, 'system_time_stamp': 1008711859354, 'left_gaze_point_on_display_area': (0.28159385919570923, 0.899320662021637), 'left_gaze_point_in_user_coordinate_system': (-121.21540832519531, 52.520347595214844, 8.47409725189209), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.388153076171875, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (56.2510871887207, -26.654386520385742, 669.2601928710938), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3888676166534424, 0.5496764779090881, 0.497210830450058), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.4779775142669678, 0.9861723184585571), 'right_gaze_point_in_user_coordinate_system': (-12.222458839416504, 22.323257446289062, -2.5167973041534424), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.475311279296875, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (118.82475280761719, -33.26486587524414, 656.4267578125), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2578261196613312, 0.5633889436721802, 0.4876037538051605), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905373994, 'system_time_stamp': 1008711867688, 'left_gaze_point_on_display_area': (0.2928706109523773, 0.9033868312835693), 'left_gaze_point_in_user_coordinate_system': (-114.95680236816406, 51.10662078857422, 7.959478378295898), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3861083984375, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (55.929542541503906, -26.765430450439453, 669.5657958984375), 'left_gaze_origin_in_trackbox_coordinate_system': (0.38955938816070557, 0.5498901009559631, 0.497820645570755), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.4781632125377655, 0.9863894581794739), 'right_gaze_point_in_user_coordinate_system': (-12.119403839111328, 22.247764587402344, -2.5442955493927), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.483551025390625, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (118.54613494873047, -33.34117889404297, 656.7251586914062), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2584986388683319, 0.5635289549827576, 0.4881410002708435), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905382331, 'system_time_stamp': 1008711876025, 'left_gaze_point_on_display_area': (0.2757194936275482, 0.9109299778938293), 'left_gaze_point_in_user_coordinate_system': (-124.4756851196289, 48.48395919799805, 7.0049872398376465), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.367706298828125, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (55.61935806274414, -26.8496150970459, 669.619873046875), 'left_gaze_origin_in_trackbox_coordinate_system': (0.3901921212673187, 0.550061047077179, 0.4978867173194885), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48102790117263794, 0.9624478220939636), 'right_gaze_point_in_user_coordinate_system': (-10.529520988464355, 30.571929931640625, 0.48548686504364014), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.475372314453125, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (118.26884460449219, -33.42552185058594, 657.146728515625), 'right_gaze_origin_in_trackbox_coordinate_system': (0.259206622838974, 0.5636767745018005, 0.4889432191848755), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905390664, 'system_time_stamp': 1008711884358, 'left_gaze_point_on_display_area': (0.2945944666862488, 0.8921697735786438), 'left_gaze_point_in_user_coordinate_system': (-114.00006103515625, 55.00665283203125, 9.378972053527832), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.3977813720703125, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (55.31768798828125, -26.94890022277832, 669.9597778320312), 'left_gaze_origin_in_trackbox_coordinate_system': (0.39084792137145996, 0.5502486824989319, 0.49857470393180847), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.479960560798645, 0.9769211411476135), 'right_gaze_point_in_user_coordinate_system': (-11.121848106384277, 25.539777755737305, -1.3460211753845215), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4854583740234375, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (117.95448303222656, -33.425811767578125, 657.15673828125), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2598619759082794, 0.563679575920105, 0.48884502053260803), 'right_gaze_origin_validity': 1}
{'device_time_stamp': 7905398998, 'system_time_stamp': 1008711892693, 'left_gaze_point_on_display_area': (0.28579193353652954, 0.9004202485084534), 'left_gaze_point_in_user_coordinate_system': (-118.8854751586914, 52.13806915283203, 8.33493423461914), 'left_gaze_point_validity': 1, 'left_pupil_diameter': 4.383087158203125, 'left_pupil_validity': 1, 'left_gaze_origin_in_user_coordinate_system': (55.02334976196289, -26.97068214416504, 669.9849243164062), 'left_gaze_origin_in_trackbox_coordinate_system': (0.39144477248191833, 0.5502943992614746, 0.498578280210495), 'left_gaze_origin_validity': 1, 'right_gaze_point_on_display_area': (0.48022690415382385, 0.95838463306427), 'right_gaze_point_in_user_coordinate_system': (-10.974069595336914, 31.98466682434082, 0.9996468424797058), 'right_gaze_point_validity': 1, 'right_pupil_diameter': 4.4862823486328125, 'right_pupil_validity': 1, 'right_gaze_origin_in_user_coordinate_system': (117.67683410644531, -33.442283630371094, 657.4921875), 'right_gaze_origin_in_trackbox_coordinate_system': (0.2605430483818054, 0.5636928677558899, 0.48945844173431396), 'right_gaze_origin_validity': 1}
